DATETIME,Avg BRBG Total Cloud Cover [%],Avg CDOC Total Cloud Cover [%],Avg CDOC Thick Cloud Cover [%],Avg CDOC Thin Cloud Cover [%],Avg Sun Flag,Avg HCF Value,Avg Blue/Red_min,Avg Blue/Red_mid,Avg Blue/Red_max,Avg File Extension,Avg Global CMP22 (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Solar Eclipse Shading,Avg Tower Dew Point Temp [deg C],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Precipitation [mm],Avg Moisture,Avg Albedo (CMP11)
2022-03-29 13:00:00,99.8333,69.8333,69.8333,0.0,0.0,1.0033,0.7433,1.1267,2.0683,1112.0,146.4295,36.7832,190.459,0,5.1444,99.8333,96.3167,2.1462,0.0127,0.6817,0.1481
2022-03-29 14:00:00,99.6667,67.5,67.5,0.0,0.0,0.995,0.9,1.1383,1.6717,1112.0,200.6631,41.0763,213.3511,0,4.6802,99.5833,93.2333,3.19,0.0212,0.5133,0.1402
2022-03-29 15:00:00,100.0,63.6667,63.0,0.6667,0.5,1.0017,0.88,1.155,1.7017,1112.0,151.3204,48.8409,231.5784,0,4.0136,99.4667,93.3167,2.366,0.0085,0.2442,0.1437
2022-03-29 16:00:00,98.3333,59.6667,58.3333,1.3333,0.0,1.0133,0.86,1.1967,2.2133,1112.0,21.1853,58.6518,245.6864,0,4.238,95.6,73.25,2.8074,0.0762,0.8733,0.153
2022-03-29 17:00:00,97.2,55.4,41.4,14.0,0.0,1.112,0.836,1.212,2.576,1112.0,13.8992,69.5352,257.1579,0,3.6806,95.2,75.75,2.0565,0.0296,1.0,0.1699
2022-03-29 18:00:00,43.6667,38.6667,15.3333,23.3333,5.3333,1.0083,0.95,1.3383,2.8967,1112.0,8.2032,80.8732,267.2448,0,1.2841,76.8167,48.1333,2.9193,0.0212,1.0,0.2402
2022-03-29 19:00:00,0.0,10.5,0.0,10.5,8.0,1.005,1.0,3.195,15.77,1112.0,0.2464,92.3511,276.8907,0,1.181,0.25,-0.3,1.2238,0.0127,1.0,0.0777
2022-03-30 06:00:00,0.0,19.5,0.0,19.5,8.0,1.015,1.0,1.785,2.46,1112.0,0.3208,94.06,81.4418,0,-3.8421,-1.0,-1.0,0.0,0.0,0.1167,0.0145
2022-03-30 07:00:00,78.1667,44.8333,20.3333,24.5,5.3333,1.0183,1.0,1.245,1.4867,1112.0,19.0057,82.5305,91.0653,0,-4.4415,75.9667,55.7667,0.0,0.0,0.0258,0.3388
2022-03-30 08:00:00,80.0,46.8333,31.8333,15.0,4.3333,1.0183,0.96,1.2367,2.1533,1112.0,208.1144,71.1483,100.9953,0,-3.9937,91.45,73.5167,0.0,0.0,0.075,0.3377
2022-03-30 09:00:00,4.1667,23.3333,2.3333,21.0,3.6667,1.0183,0.9733,1.8233,4.56,1112.0,536.5651,60.1234,112.1429,0,-2.2945,27.9167,10.8833,1.1089,0.0085,0.0,0.172
2022-03-30 10:00:00,47.3333,56.1667,32.5,23.6667,3.6667,1.0583,0.9417,1.4217,3.48,1112.0,696.3513,50.0438,125.7142,0,-1.4964,61.1833,39.05,2.3665,0.0,0.0,0.1731
2022-03-30 11:00:00,59.3333,53.6667,31.1667,22.5,2.5,1.0483,0.825,1.355,3.1767,1112.0,753.9038,41.8107,143.2235,0,-2.0071,76.8667,58.25,1.525,0.0,0.0,0.17
2022-03-30 12:00:00,18.3333,31.8333,8.1667,23.6667,3.3333,1.055,0.7433,1.6833,3.265,1112.0,925.5407,36.8062,165.5707,0,-2.307,31.25,11.9,1.7366,0.0,0.0,0.1728
2022-03-30 13:00:00,57.0,59.8333,35.1667,24.6667,2.5,1.0367,0.785,1.3617,3.705,1112.0,800.2233,36.4108,190.6725,0,-3.4092,67.8,46.6,2.3431,0.0,0.0,0.174
2022-03-30 14:00:00,76.0,70.6667,53.6667,17.0,2.5,1.145,0.8933,1.2583,2.5117,1112.0,740.1692,40.7571,213.7041,0,-8.6191,81.95,66.65,4.4767,0.0,0.0,0.1819
2022-03-30 15:00:00,56.1667,66.0,29.5,36.5,3.3333,1.0133,0.9317,1.4167,3.9067,1112.0,558.3778,48.5767,231.9695,0,-10.4214,65.2,48.6167,3.4421,0.0,0.0,0.1861
2022-03-30 16:00:00,87.5,74.1667,63.8333,10.3333,2.3333,1.0133,0.97,1.2067,1.885,1112.0,380.0571,58.4278,246.0687,0,-11.1803,88.45,73.7167,3.5411,0.0,0.0,0.1856
2022-03-30 17:00:00,100.0,100.0,63.5,36.5,1.5,0.0,0.995,1.15,1.265,1112.0,94.1186,69.3349,257.5225,0,-9.1897,96.95,91.65,3.4633,0.0,0.0,0.173
2022-03-30 18:00:00,92.3333,45.6667,40.8333,4.8333,5.3333,1.0017,0.9533,1.2117,1.435,1112.0,37.1526,80.6842,267.596,0,-8.0071,94.3667,81.7167,2.2,0.0,0.0,0.1785
2022-03-30 19:00:00,4.0,30.0,0.0,30.0,8.0,1.085,0.955,1.92,3.1,1112.0,4.1329,92.1544,277.2361,0,-7.6703,3.5833,1.8333,2.0551,0.0,0.0,0.0326
2022-03-31 06:00:00,5.5,42.5,0.0,42.5,8.0,1.095,0.99,1.84,3.63,1112.0,3.0653,93.7505,81.1938,0,-8.5713,-1.0,-1.0,1.1072,0.0,0.0,0.0262
2022-03-31 07:00:00,5.6667,15.1667,0.0,15.1667,7.0,0.9217,0.99,2.19,5.68,1112.0,113.3052,82.231,90.8115,0,-8.1143,11.95,5.9333,2.995,0.0,0.0,0.3109
2022-03-31 08:00:00,4.6667,8.3333,0.0,8.3333,5.0,0.9433,0.99,2.35,7.94,1112.0,327.6619,70.8393,100.7362,0,-8.1687,17.7667,7.6333,2.5334,0.0,0.0,0.222
2022-03-31 09:00:00,1.5,4.1667,0.0,4.1667,4.0,1.01,0.9683,2.285,5.0383,1112.0,536.9373,59.7994,111.8832,0,-7.4879,22.25,10.3333,1.3166,0.0,0.0,0.1953
2022-03-31 10:00:00,1.0,12.8333,0.0,12.8333,2.6667,1.0017,0.97,2.02,5.0333,1112.0,721.7324,49.6956,125.4731,0,-6.5811,26.15,11.3,2.326,0.0,0.0,0.1853
2022-03-31 11:00:00,1.3333,15.3333,0.0,15.3333,3.0,1.0367,0.3967,1.9333,6.3783,1112.0,841.1212,41.4338,143.055,0,-8.0948,31.0167,13.3667,2.5712,0.0,0.0,0.1792
2022-03-31 12:00:00,0.6667,5.1667,0.0,5.1667,3.0,0.995,0.4333,2.0017,4.5617,1112.0,918.3034,36.4136,165.5694,0,-8.3226,27.6,9.85,2.3003,0.0,0.0,0.1769
2022-03-31 13:00:00,0.3333,4.6667,0.1667,4.5,3.0,1.015,0.7333,2.0183,3.91,1112.0,913.2625,36.0399,190.8889,0,-8.9769,26.0,8.8167,2.4562,0.0,0.0,0.1791
2022-03-31 14:00:00,18.0,28.1667,5.3333,22.8333,2.6667,1.08,0.8883,1.885,3.86,1112.0,856.7889,40.4399,214.0603,0,-8.6022,34.0167,14.4333,2.5144,0.0,0.0,0.1845
2022-03-31 15:00:00,64.6667,85.5,25.1667,60.3333,1.0,1.045,0.985,1.3983,3.1517,1112.0,368.75,48.3145,232.3623,0,-9.3582,82.3167,69.4833,1.5359,0.0,0.0,0.1716
2022-03-31 16:00:00,89.3333,79.6667,56.6667,23.0,0.0,1.0033,0.9917,1.2,2.42,1112.0,171.0932,58.2054,246.4515,0,-8.8648,95.5833,88.4833,0.9085,0.0,0.0,0.1689
2022-03-31 17:00:00,85.0,45.6,40.8,4.8,0.0,1.006,1.0,1.218,2.55,1112.0,111.2383,69.1359,257.8867,0,-7.6875,94.95,83.9167,1.2078,0.0,0.0,0.1647
2022-03-31 18:00:00,37.0,65.0,16.1667,48.8333,5.3333,1.2017,0.99,1.4033,3.2483,1112.0,53.4283,80.4958,267.9464,0,-7.8748,75.0667,49.9167,1.1383,0.0,0.0008,0.165
2022-03-31 19:00:00,0.0,27.5,0.0,27.5,8.0,1.06,0.995,2.51,8.945,1112.0,2.4121,91.9582,277.5803,0,-7.5749,0.4667,-0.3,0.2547,0.0,0.0,0.0241
2022-04-01 06:00:00,0.5,10.5,0.0,10.5,8.0,1.0,0.975,2.155,5.44,1112.0,0.7159,93.4341,80.9466,0,-3.1536,-1.0,-1.0,0.3427,0.0,0.0,0.015
2022-04-01 07:00:00,55.6667,35.8333,12.8333,23.0,7.0,1.0017,0.98,1.2867,1.995,1112.0,75.8235,81.9325,90.558,0,-2.8816,70.35,48.6667,0.9939,0.0,0.0,0.1898
2022-04-01 08:00:00,98.5,49.5,46.3333,3.1667,3.8333,0.9883,0.9533,1.1517,1.49,1112.0,301.0637,70.5318,100.4769,0,-3.6169,99.5167,94.0167,2.137,0.0,0.0,0.2054
2022-04-01 09:00:00,100.0,75.3333,70.3333,5.0,1.5,0.8317,0.9717,1.1117,1.34,1112.0,250.0166,59.4771,111.6224,0,-2.5123,99.8167,98.7667,2.6665,0.0,0.0,0.1864
2022-04-01 10:00:00,73.5,70.0,48.8333,21.1667,2.5,1.1833,0.9817,1.2667,2.395,1112.0,585.3394,49.3493,125.2301,0,-2.1966,81.7833,57.2333,3.1972,0.0,0.0,0.1893
2022-04-01 11:00:00,23.6667,42.1667,11.6667,30.5,3.3333,1.0267,0.7717,1.6483,3.5917,1112.0,853.6944,41.0585,142.8842,0,-3.3824,68.0333,43.7667,1.9144,0.0,0.0,0.1812
2022-04-01 12:00:00,0.3333,1.5,0.0,1.5,3.0,0.9583,0.6833,2.1733,4.2167,1112.0,926.4594,36.0224,165.5676,0,-9.6388,21.2667,6.2667,4.0878,0.0,0.0,0.1821
2022-04-01 13:00:00,0.0,4.3333,0.0,4.3333,3.0,1.0733,0.7417,2.1117,4.0283,1112.0,932.4475,35.6707,191.1079,0,-10.3639,20.9474,6.193,4.8651,0.0,0.0,0.1852
2022-04-01 14:00:00,0.6667,4.6667,0.1667,4.5,3.0,1.03,0.9167,2.0867,4.08,1112.0,867.925,40.1247,214.4195,0,-11.6526,23.35,6.9667,2.8444,0.0,0.0,0.1872
2022-04-01 15:00:00,1.0,1.8333,0.0,1.8333,3.3333,0.98,0.9683,2.1033,5.3483,1112.0,745.7176,48.0544,232.7568,0,-13.1009,27.6667,8.2333,3.9742,0.0,0.0,0.1966
2022-04-01 16:00:00,3.8333,8.1667,0.5,7.6667,3.6667,1.0217,0.9767,2.0833,5.1517,1112.0,569.3071,57.9848,246.8347,0,-11.5407,23.8,7.7167,4.0768,0.0,0.0,0.209
2022-04-01 17:00:00,8.2,28.0,0.0,28.0,5.0,1.102,0.98,2.1,4.996,1112.0,359.1038,68.9381,258.2504,0,-9.6894,17.5667,6.2,2.6818,0.0,0.0,0.2178
2022-04-01 18:00:00,13.3333,31.0,2.5,28.5,7.0,1.025,0.9733,1.9967,5.0683,1112.0,101.0389,80.3082,268.2957,0,-10.0233,14.1833,5.3833,1.8002,0.0,0.0,0.1868
2022-04-01 19:00:00,5.5,25.5,0.5,25.0,8.0,0.985,0.99,2.62,7.32,1112.0,5.3105,91.7624,277.923,0,-9.1068,-0.3667,-0.55,1.7199,0.0,0.0,0.0178
2022-04-02 06:00:00,23.0,50.5,0.0,50.5,8.0,1.075,0.95,1.76,3.935,1112.0,4.3097,93.1278,80.7002,0,-4.2416,-1.0,-1.0,1.7616,0.0,0.0,0.0423
2022-04-02 07:00:00,21.3333,52.6667,0.1667,52.5,7.0,1.0433,0.965,1.7617,4.2917,1112.0,110.1852,81.635,90.3049,0,-4.194,20.1667,8.2667,1.3085,0.0,0.0,0.2869
2022-04-02 08:00:00,25.3333,46.6667,1.3333,45.3333,4.6667,1.0,0.945,1.7817,5.2617,1112.0,320.264,70.226,100.2173,0,-3.748,33.2667,15.6,0.5577,0.0,0.0,0.2194
2022-04-02 09:00:00,13.3333,33.3333,0.5,32.8333,3.3333,1.055,0.9483,1.835,4.2233,1112.0,540.9869,59.1568,111.3606,0,-3.3777,31.8833,13.25,0.9076,0.0,0.0,0.1987
2022-04-02 10:00:00,3.0,26.0,0.5,25.5,3.6667,1.0883,0.9667,1.8583,4.3983,1112.0,718.8199,49.0049,124.9851,0,-2.6277,30.4167,11.8167,1.4986,0.0,0.0,0.1881
2022-04-02 11:00:00,2.6667,30.5,0.6667,29.8333,3.0,1.0533,0.8483,1.7583,3.5567,1112.0,858.2096,40.685,142.7111,0,-2.8204,35.8833,10.7667,1.3293,0.0,0.0,0.1789
2022-04-02 12:00:00,12.5,42.5,6.5,36.0,3.0,1.0517,0.7183,1.46,2.7417,1112.0,930.9412,35.6328,165.5654,0,-3.8236,56.4,21.0333,1.6766,0.0,0.0,0.1774
2022-04-02 13:00:00,22.0,42.3333,9.0,33.3333,3.0,1.035,0.7483,1.3817,2.31,1112.0,852.8604,35.3032,191.3294,0,-3.9729,64.5,31.0833,1.8389,0.0,0.0,0.1794
2022-04-02 14:00:00,14.0,41.3333,10.5,30.8333,3.0,0.9767,0.86,1.405,2.4033,1112.0,846.4959,39.8117,214.7817,0,-3.8389,62.4667,24.95,1.8034,0.0,0.0,0.1842
2022-04-02 15:00:00,9.3333,51.0,4.3333,46.6667,3.0,1.03,0.9467,1.5033,2.5567,1112.0,724.6919,47.7964,233.1527,0,-3.8799,56.5,21.6333,1.6037,0.0,0.0,0.189
2022-04-02 16:00:00,11.5,27.8333,3.6667,24.1667,3.3333,0.985,0.9317,1.6817,24.0883,1112.0,557.7261,57.7659,247.218,0,-4.6961,34.6833,9.9,1.5657,0.0,0.0,0.2019
2022-04-02 17:00:00,19.2,41.2,3.0,38.2,5.0,1.058,0.932,1.68,3.692,1112.0,326.7597,68.7416,258.6136,0,-5.1205,30.5167,10.3667,1.2782,0.0,0.0,0.205
2022-04-02 18:00:00,19.1667,46.0,1.6667,44.3333,7.0,1.06,0.96,1.6017,3.8183,1112.0,115.4416,80.1213,268.644,0,-5.5154,35.45,10.8333,0.2398,0.0,0.0,0.161
2022-04-02 19:00:00,12.0,54.0,1.0,53.0,8.0,1.085,0.965,1.875,6.305,1112.0,5.4116,91.5672,278.2641,0,-4.8351,1.3,-0.0667,0.8348,0.0,0.0,0.0101
2022-04-03 06:00:00,48.5,38.5,15.5,23.0,8.0,1.01,0.805,1.3,2.27,1112.0,2.157,92.8148,80.4548,0,-3.1441,-1.0,-1.0,0.4078,0.0,0.0,0.0275
2022-04-03 07:00:00,76.0,44.6667,27.0,17.6667,5.6667,1.0133,0.9317,1.225,2.1333,1112.0,61.451,81.3387,90.0522,0,-3.2001,83.6833,67.15,3.0281,0.0,0.0,0.198
2022-04-03 08:00:00,96.0,51.1667,45.0,6.1667,3.3333,1.0133,0.92,1.17,1.5033,1112.0,156.9681,69.922,99.9574,0,-3.5733,96.8667,79.9833,1.6488,0.0,0.0,0.1865
2022-04-03 09:00:00,97.3333,67.0,59.0,8.0,0.5,0.8167,0.985,1.1583,1.5667,1112.0,199.4367,58.8384,111.0978,0,-3.5379,97.2833,82.85,1.9662,0.0,0.0,0.177
2022-04-03 10:00:00,83.0,78.3333,40.8333,37.5,2.6667,1.2483,0.9667,1.2167,2.4233,1112.0,312.1544,48.6626,124.7382,0,-3.4553,87.9833,69.4333,2.21,0.0,0.0,0.1813
2022-04-03 11:00:00,92.0,66.8333,52.8333,14.0,2.5,1.125,0.9717,1.1717,1.97,1112.0,566.4263,40.3134,142.5357,0,-3.5238,96.05,87.6333,2.8959,0.0,0.0,0.1803
2022-04-03 12:00:00,98.6667,64.5,64.5,0.0,3.3333,0.9833,0.9817,1.12,1.5067,1112.0,578.0542,35.2448,165.5626,0,-4.21,99.3833,94.9333,2.592,0.0,0.0,0.1815
2022-04-03 13:00:00,100.0,73.6667,73.6667,0.0,3.0,0.9817,0.9967,1.11,1.2817,1112.0,494.471,34.9375,191.5535,0,-3.5758,99.95,96.8333,2.5656,0.0,0.0,0.1807
2022-04-03 14:00:00,100.0,74.8333,74.8333,0.0,2.5,0.995,0.995,1.11,1.225,1112.0,453.7587,39.5009,215.1466,0,-3.6698,99.8333,97.4667,2.5433,0.0,0.0,0.1841
2022-04-03 15:00:00,100.0,73.1667,73.1667,0.0,3.0,0.9933,0.9967,1.11,1.2083,1112.0,381.7489,47.5406,233.55,0,-4.2429,99.9667,98.9667,1.2054,0.0,0.0,0.1784
2022-04-03 16:00:00,100.0,77.8333,77.8333,0.0,1.0,0.9967,0.9917,1.1183,1.2167,1112.0,198.7333,57.5487,247.6014,0,-4.2963,99.2167,97.5,2.0958,0.0,0.0,0.1759
2022-04-03 17:00:00,100.0,93.2,68.8,24.4,0.0,0.198,1.0,1.132,1.258,1112.0,106.3441,68.5464,258.976,0,-4.1516,97.3333,93.7,0.9235,0.0,0.0,0.1758
2022-04-03 18:00:00,86.8333,87.5,39.5,48.0,4.0,0.1617,0.9833,1.21,1.3967,1112.0,66.1899,79.9351,268.9911,0,-4.4042,96.4333,84.1333,1.1525,0.0,0.0,0.1764
2022-04-03 19:00:00,8.0,19.0,0.0,19.0,8.0,0.975,1.0,1.75,2.9,1112.0,5.1466,91.3724,278.6036,0,-4.6713,5.9667,2.15,0.9057,0.0,0.0,0.0408
2022-04-04 06:00:00,10.0,48.0,0.0,48.0,8.0,0.8533,0.97,2.6833,8.9433,1112.0,3.3122,92.5034,80.2102,0,-6.3107,-1.0,-1.0,0.8485,0.0,0.0,0.0347
2022-04-04 07:00:00,25.0,55.0,0.0,55.0,6.1667,0.975,0.9583,1.7633,4.7783,1112.0,107.4305,81.0439,89.7998,0,-5.6788,30.6167,15.5833,0.6829,0.0,0.0,0.2469
2022-04-04 08:00:00,17.0,44.6667,0.0,44.6667,4.3333,1.045,0.9433,1.8117,3.8967,1112.0,347.1987,69.62,99.6974,0,-4.5206,36.0,15.2167,0.7567,0.0,0.0,0.2206
2022-04-04 09:00:00,4.8333,3.3333,0.0,3.3333,3.0,1.0167,0.9633,2.0467,4.1683,1112.0,564.1988,58.5222,110.834,0,-3.0446,26.3833,11.6167,1.9084,0.0,0.0,0.2049
2022-04-04 10:00:00,1.0,1.5,0.0,1.5,3.0,0.9967,0.9733,2.0483,6.0367,1112.0,740.1699,48.3225,124.4893,0,-4.1503,30.0333,12.5,1.1039,0.0,0.0,0.1876
2022-04-04 11:00:00,0.8333,1.1667,0.0,1.1667,3.0,1.005,0.7783,2.0217,3.7733,1112.0,868.9536,39.9438,142.3577,0,-4.9011,29.65,11.5833,3.2196,0.0,0.0,0.1826
2022-04-04 12:00:00,0.6667,2.3333,0.0,2.3333,3.0,1.0267,0.6617,1.9267,3.3633,1112.0,929.8871,34.8585,165.5591,0,-6.9011,28.1167,10.0667,2.9582,0.0,0.0,0.1798
2022-04-04 13:00:00,1.5,8.0,0.1667,7.8333,3.0,0.9783,0.6883,1.87,3.37,1112.0,931.8181,34.5738,191.7799,0,-8.3649,29.75,10.7667,2.4775,0.0,0.0,0.1799
2022-04-04 14:00:00,27.5,45.6667,13.3333,32.3333,3.0,1.01,0.8417,1.4817,2.7533,1112.0,865.5825,39.1924,215.5143,0,-10.1278,58.0333,28.1,2.3899,0.0,0.0,0.1851
2022-04-04 15:00:00,91.3333,59.8333,58.3333,1.5,1.0,1.0167,0.9917,1.1717,1.6633,1112.0,346.7929,47.287,233.9483,0,-14.513,93.6833,82.0667,3.1047,0.0,0.0,0.1844
2022-04-04 16:00:00,99.8333,71.6667,71.6667,0.0,0.0,0.9933,0.9817,1.1433,1.3883,1112.0,107.7441,57.3334,247.9846,0,-13.79,98.0833,93.9667,4.2346,0.0,0.0,0.1847
2022-04-04 17:00:00,96.8,50.8,48.4,2.4,2.6,1.004,0.926,1.188,1.898,1112.0,66.5763,68.3525,259.3376,0,-12.2756,95.8596,89.3684,5.6521,0.0,0.0,0.188
2022-04-04 18:00:00,54.6667,41.3333,22.5,18.8333,6.5,1.0217,0.9417,1.2783,1.7983,1112.0,106.6719,79.7497,269.3368,0,-11.2438,92.9833,79.4167,6.2684,0.0,0.0,0.2074
2022-04-04 19:00:00,10.0,29.0,7.5,21.5,8.0,0.955,0.94,2.01,6.1,1112.0,2.6459,91.1782,278.9413,0,-8.4832,7.8667,4.55,5.2736,0.0,0.0,0.0505
2022-04-05 06:00:00,6.3333,50.0,4.0,46.0,8.0,1.08,0.9467,1.8367,5.3867,1112.0,3.9093,92.2025,79.9666,0,-4.1329,-0.7833,-0.85,7.2249,0.0,0.0075,0.0467
2022-04-05 07:00:00,35.1667,65.1667,10.1667,55.0,5.8333,1.0617,0.94,1.4883,3.2817,1112.0,133.8732,80.7506,89.5479,0,-3.031,52.05,27.6833,5.5017,0.0,0.0275,0.2453
2022-04-05 08:00:00,47.6667,56.8333,20.5,36.3333,3.3333,1.0367,0.9517,1.4317,4.865,1112.0,381.225,69.3199,99.4372,0,-3.0196,54.5833,27.7667,6.9107,0.0,0.0,0.2244
2022-04-05 09:00:00,88.5,62.1667,53.3333,8.8333,2.8333,1.0583,0.9367,1.2017,2.48,1112.0,306.281,58.2083,110.5692,0,-2.5384,91.1,77.4667,4.6316,0.0,0.0,0.1864
2022-04-05 10:00:00,48.3333,61.3333,21.6667,39.6667,2.0,1.0033,0.9167,1.51,4.43,1112.0,521.595,47.9848,124.2384,0,0.6293,60.0833,44.9667,3.8697,0.0,0.1217,0.1825
2022-04-05 11:00:00,84.3333,76.6667,47.6667,29.0,2.5,0.875,0.9117,1.1933,2.2967,1112.0,542.2051,39.5764,142.1773,0,0.9574,93.2,80.5,2.9406,0.0,0.1358,0.1821
2022-04-05 12:00:00,91.1667,61.6667,52.6667,9.0,2.0,1.04,0.9683,1.165,1.5867,1112.0,526.7603,34.474,165.5548,0,0.826,94.6167,83.4333,2.6491,0.0,0.0225,0.1785
2022-04-05 13:00:00,83.8333,62.0,53.5,8.5,1.5,0.9883,0.9167,1.2017,2.2367,1112.0,431.453,34.212,192.0087,0,1.2567,95.0333,84.95,1.5253,0.0,0.2225,0.177
2022-04-05 14:00:00,45.1667,79.5,13.5,66.0,2.5,1.0717,0.8817,1.575,3.9833,1112.0,719.8946,38.8863,215.8845,0,-0.9333,58.4,40.05,4.5176,0.0,0.0192,0.1913
2022-04-05 15:00:00,63.3333,90.1667,21.0,69.1667,3.0,1.1167,0.9783,1.3533,3.5483,1112.0,377.2641,47.0356,234.3477,0,-3.7257,74.7667,56.5333,5.5589,0.0,0.0,0.1847
2022-04-05 16:00:00,49.3333,77.5,17.6667,59.8333,3.0,1.1033,0.965,1.4633,3.5917,1112.0,294.117,57.1198,248.3676,0,-5.4647,72.15,55.8333,7.0378,0.0,0.0,0.1944
2022-04-05 17:00:00,36.2,81.2,3.4,77.8,4.6,1.082,0.966,1.62,3.966,1112.0,196.2922,68.1599,259.6982,0,-6.3709,56.8833,33.9,9.533,0.0,0.0,0.2039
2022-04-05 18:00:00,27.3333,70.1667,3.8333,66.3333,5.3333,1.0767,0.975,1.755,4.925,1112.0,71.3897,79.5651,269.681,0,-8.703,61.1186,38.1186,9.9545,0.0,0.0,0.1905
2022-04-05 19:00:00,1.0,27.5,0.0,27.5,8.0,1.06,1.0,2.195,5.34,1112.0,6.1253,90.9846,279.2771,0,-9.1205,0.7833,-0.4,9.5235,0.0,0.0,0.0523
2022-04-06 06:00:00,25.0,65.0,14.6667,50.3333,8.0,1.0433,0.85,1.4567,3.0433,1112.0,12.0694,91.8951,79.7239,0,-15.1596,-0.1667,-0.4167,6.2026,0.0,0.0,0.0865
2022-04-06 07:00:00,30.8333,53.5,13.0,40.5,6.5,1.0417,0.9467,1.5717,4.0217,1112.0,165.3075,80.459,89.2965,0,-15.0806,44.3833,22.4833,5.9832,0.0,0.0,0.2905
2022-04-06 08:00:00,6.3333,9.6667,0.6667,9.0,4.6667,0.96,0.94,2.3383,7.0767,1112.0,357.6108,69.0221,99.1769,0,-15.0103,20.35,9.1833,6.1531,0.0,0.0,0.2318
2022-04-06 09:00:00,0.1667,2.5,0.0,2.5,3.3333,0.99,0.965,2.6783,7.4267,1112.0,592.1617,57.8967,110.3034,0,-15.9594,18.1667,7.8,9.3234,0.0,0.0,0.2113
2022-04-06 10:00:00,0.0,2.8333,0.0,2.8333,3.0,0.9833,0.9667,2.5683,7.0933,1112.0,772.9477,47.6495,123.9855,0,-16.5311,21.1228,7.8246,8.667,0.0,0.0,0.1975
2022-04-06 11:00:00,0.0,1.5,0.0,1.5,3.0,0.9967,0.7967,2.47,7.4983,1112.0,898.2556,39.2112,141.9942,0,-16.8201,20.4,5.6167,6.7608,0.0,0.0,0.1888
2022-04-06 12:00:00,2.1667,6.8333,0.5,6.3333,3.0,1.0217,0.68,2.3133,5.7233,1112.0,929.1027,34.0916,165.5496,0,-16.4446,20.7167,8.2167,5.7157,0.0,0.0,0.1851
2022-04-06 13:00:00,9.5,23.3333,4.8333,18.5,3.0,1.0433,0.7083,2.01,6.0567,1112.0,638.8809,33.8524,192.2397,0,-16.9115,54.4833,45.4167,3.5863,0.0,0.0,0.1778
2022-04-06 14:00:00,10.3333,26.1667,5.6667,20.5,3.0,1.0283,0.8533,2.0767,5.4767,1112.0,899.8136,38.5825,216.257,0,-16.6116,38.0167,21.3667,5.2581,0.0,0.0,0.1931
2022-04-06 15:00:00,2.8333,14.3333,1.5,12.8333,3.0,1.035,0.965,2.3167,12.9183,1112.0,787.2889,46.7864,234.7478,0,-17.5736,22.6167,6.6333,5.9727,0.0,0.0,0.2019
2022-04-06 16:00:00,2.1667,12.8333,1.0,11.8333,3.6667,1.0083,0.9233,2.465,6.87,1112.0,599.0972,56.9081,248.7502,0,-18.4535,20.1833,6.8167,6.4876,0.0,0.0,0.2147
2022-04-06 17:00:00,2.0,7.6,0.4,7.2,5.0,0.946,0.936,2.524,6.484,1112.0,387.0208,67.9685,260.0576,0,-18.791,14.8833,5.8667,5.5502,0.0,0.0,0.228
2022-04-06 18:00:00,2.1667,18.8333,0.8333,18.0,6.5,0.945,0.9383,2.41,7.0333,1112.0,159.9883,79.3813,270.0236,0,-17.9125,11.4333,4.55,3.7449,0.0,0.0,0.2256
2022-04-06 19:00:00,0.0,20.0,0.0,20.0,8.0,0.95,0.935,2.375,7.285,1112.0,6.1791,90.7914,279.6109,0,-15.8911,0.2,-0.45,3.181,0.0,0.0,0.0444
2022-04-07 06:00:00,1.0,17.0,0.0,17.0,8.0,0.9267,0.99,2.1633,5.5333,1112.0,8.3512,91.5982,79.4821,0,-14.8688,-0.45,-0.6,3.0031,0.0,0.0,0.0818
2022-04-07 07:00:00,3.1667,19.0,0.0,19.0,6.5,0.9417,0.9833,2.4217,7.54,1112.0,152.2211,80.1693,89.0455,0,-14.3531,10.8833,5.5167,2.9305,0.0,0.0,0.292
2022-04-07 08:00:00,3.0,8.5,0.0,8.5,5.0,0.9567,0.975,2.5233,7.1883,1112.0,372.3212,68.7265,98.9164,0,-12.3494,15.6333,6.9,3.1564,0.0,0.0,0.2277
2022-04-07 09:00:00,1.0,4.8333,0.0,4.8333,3.3333,1.0267,0.9617,2.4033,5.2517,1112.0,582.0379,57.5877,110.0367,0,-11.9817,19.95,8.6333,2.9293,0.0,0.0,0.2052
2022-04-07 10:00:00,0.0,1.0,0.0,1.0,3.0,0.905,0.9683,2.2533,11.775,1112.0,758.5557,47.3168,123.7306,0,-11.9242,25.0333,9.3333,3.2342,0.0,0.0,0.1915
2022-04-07 11:00:00,0.0,1.0,0.0,1.0,3.0,0.9533,0.7533,2.1183,4.9317,1112.0,883.4765,38.8485,141.8084,0,-11.2708,23.9833,6.9,3.2156,0.0,0.0,0.1846
2022-04-07 12:00:00,0.0,1.8333,0.0,1.8333,3.0,0.9717,0.6817,2.115,3.9883,1112.0,949.219,33.7112,165.5434,0,-11.0917,22.1333,6.3,3.057,0.0,0.0,0.1821
